DISTCODE地区代码,County Name,County Name,City Name,City Name,Province Name,Province Name,C1997,C1998,C1999,C2000,C2001,C2002,C2003,C2004,C2005,C2006,C2007,C2008,C2009,C2010,C2011,C2012,C2013,C2014,C2015,C2016,C2017
341422,无为县,Wuwei County,巢湖市,Chaohu City,安徽省,Anhui Province,1.987815017,1.925868134,1.973911451,2.108533246,2.03214282,2.211727654,2.550985044,2.773435744,3.181860188,3.553255863,3.810955263,4.071808387,4.434779224,5.119569477,5.634829341,5.729660029,5.642837839,5.720184587,5.385604627,5.554980261,5.316258622
341423,含山县,Hanshan County,巢湖市,Chaohu City,安徽省,Anhui Province,0.865552736,0.812402666,0.845137672,0.918930257,0.912055855,1.062792659,1.234367959,1.348943805,1.557338911,1.713397738,1.909136599,2.105251952,2.294509294,2.49944052,2.787309849,2.812176346,2.767890303,2.829277587,2.870596824,3.033731637,2.961531843
341424,和县,He County,巢湖市,Chaohu City,安徽省,Anhui Province,1.880977444,1.828338312,1.881930814,1.992818819,1.901250763,2.029995111,2.314545101,2.511747928,2.889358504,3.169378331,3.302640255,3.74098308,4.080823736,4.579021269,5.264558068,5.403605353,5.401781819,6.700318552,6.748235199,7.164958164,7.012768536
341502,金安区,Jin'an District,六安市,Lu'an City,安徽省,Anhui Province,1.103738779,1.083549405,1.155178866,1.243334094,1.189547017,1.423478959,1.691050447,1.973581244,2.402544748,2.679274074,2.825004282,3.111451428,3.404396672,3.886847588,4.684093851,4.89841964,4.872167563,4.974637658,4.695530631,4.93220109,5.034207556
341503,裕安区,Yu'an District,六安市,Lu'an City,安徽省,Anhui Province,1.035070847,1.016627347,1.042563791,1.117717006,1.072965824,1.225814715,1.458607265,1.680718445,2.00746076,2.430849669,2.495978676,2.663537906,2.900972111,3.267426937,3.608252098,3.790702255,3.746648644,3.879736999,3.567707593,3.778438373,3.744687416
341521,寿县,Shou County,六安市,Lu'an City,安徽省,Anhui Province,0.945447033,0.918405824,0.948484737,1.002919492,0.956210109,1.023889668,1.189562169,1.296378687,1.48214634,1.642579921,1.672148096,1.75603124,1.915430281,2.107798045,2.479050902,2.61712255,2.655161164,2.599253015,2.400817203,2.434944555,2.371768377
341522,霍邱县,Huoqiu County,六安市,Lu'an City,安徽省,Anhui Province,1.050413545,1.116405196,1.198895899,1.285512094,1.240158612,1.41958866,1.661390276,1.833180042,2.156295539,2.403028384,2.580416385,2.74325133,2.990653555,3.323181595,3.81303699,4.081292605,4.037333845,3.92160078,3.586252638,3.724018054,3.623347455
341523,舒城县,Shucheng County,六安市,Lu'an City,安徽省,Anhui Province,0.97856481,0.935006645,1.037317747,1.093510501,1.043995049,1.118738864,1.277490903,1.382166779,1.570775384,1.708901368,1.732943246,1.831948786,1.995253127,2.151313875,2.383148119,2.517243426,2.486067456,2.58665947,2.399119828,2.441745389,2.562997458
341524,金寨县,Jinzhai County,六安市,Lu'an City,安徽省,Anhui Province,0.204506948,0.212525091,0.220333844,0.234913123,0.224087202,0.246015104,0.309223057,0.340194161,0.420406572,0.604761675,0.746710806,0.805893951,0.877733285,0.957688241,1.102160938,1.246679644,1.261644671,1.227361357,1.126131033,1.141826335,1.096071015
341525,霍山县,Huoshan County,六安市,Lu'an City,安徽省,Anhui Province,0.483107904,0.484190606,0.495751148,0.536394133,0.517634456,0.595030507,0.702167731,0.768224407,0.926083069,1.215986881,1.32567203,1.39775882,1.524266534,1.636943159,1.841261338,1.899874639,1.883427405,1.849272791,1.682388343,1.702477166,1.607513165
341602,谯城区,Qiaocheng District,亳州市,Bozhou City,安徽省,Anhui Province,2.066212465,2.027029386,2.194420163,2.337761508,2.239301316,2.43495672,2.817085158,3.049004392,3.488056738,3.875870362,4.065394226,4.26072628,4.665343221,5.317430519,6.036827851,6.188163109,6.210382969,6.365541055,5.920254651,6.496817116,7.061746052
341621,涡阳县,Guoyang County,亳州市,Bozhou City,安徽省,Anhui Province,1.382901053,1.489404888,1.588327224,1.689137218,1.609274214,1.734517633,1.984707174,2.151756514,2.485230736,2.750372914,2.915634089,3.065024929,3.350651409,3.720943484,4.114806275,4.216636055,4.137655689,4.153731166,3.727873346,3.829215415,4.139903127
341622,蒙城县,Mengcheng County,亳州市,Bozhou City,安徽省,Anhui Province,1.471028018,1.405709083,1.441787731,1.525743312,1.456392291,1.559824679,1.78003096,1.932621412,2.210816612,2.417360561,2.461077756,2.568932964,2.797933855,3.01075153,3.636373967,3.688651846,3.644908824,3.925840903,3.852684033,3.887299255,3.808887923
341623,利辛县,Lixin County,亳州市,Bozhou City,安徽省,Anhui Province,1.214692685,1.268752312,1.330396733,1.424332729,1.371574238,1.467569015,1.693364361,1.848881311,2.135624042,2.340922282,2.414355557,2.529806229,2.755637288,3.037948924,3.480261541,3.660063256,3.588189761,3.627310053,3.257935788,3.434895376,3.496598353
341702,贵池区,Guichi District,池州市,Chizhou City,安徽省,Anhui Province,0.764328346,0.76709626,0.801945244,0.892706544,0.89582524,1.062236902,1.268235246,1.438827881,1.806430451,2.0854723,2.845550791,3.495711008,3.817503751,4.335604591,4.941877649,5.001917572,4.927114155,4.842354546,4.397044514,4.42329241,4.220248705
341721,东至县,Dongzhi County,池州市,Chizhou City,安徽省,Anhui Province,0.580028855,0.577224372,0.593152697,0.641839134,0.615192669,0.669316694,0.791779311,0.897930542,1.11264333,1.224979619,1.320887227,1.403306641,1.529036824,1.658361107,1.82756094,1.848849434,1.865348204,1.826357362,1.660912681,1.664431026,1.588962255
341722,石台县,Shitai County,池州市,Chizhou City,安徽省,Anhui Province,0.037795429,0.039426949,0.049312813,0.053364339,0.050786118,0.055019944,0.062686035,0.068266387,0.08139402,0.088522271,0.09006689,0.094312952,0.102720236,0.146865928,0.241559643,0.249335929,0.244246468,0.234982388,0.211863025,0.211245783,0.19874796
341723,青阳县,Qingyang County,池州市,Chizhou City,安徽省,Anhui Province,0.263819576,0.287920485,0.302172129,0.349160489,0.345205986,0.419596544,0.580371711,0.667417709,0.881380957,1.043157684,1.222376566,1.341696632,1.461298712,1.613145439,1.823595035,1.841249935,1.804729705,1.885465891,1.767468797,1.860475422,1.796319693
341802,宣州区,Xuanzhou District,宣城市,Xuancheng City,安徽省,Anhui Province,1.748506338,1.687404261,1.730145278,1.829791679,1.75220834,1.881607989,2.19127659,2.414126994,2.792202468,3.144086254,3.631665861,3.92814903,4.303437251,4.766343321,5.382453595,5.499865668,5.507421075,5.497621005,5.0029195,5.12660976,4.93959831
341821,郎溪县,Langxi County,宣城市,Xuancheng City,安徽省,Anhui Province,0.578719112,0.563736205,0.582660609,0.630286029,0.60821176,0.664685386,0.787782551,0.864707567,1.040034697,1.206713119,1.356069605,1.487399923,1.621262423,1.855882182,2.326183307,2.440524679,2.405597285,2.383793843,2.249127085,2.305464694,2.225056159
341822,广德县,Guangde County,宣城市,Xuancheng City,安徽省,Anhui Province,1.093822156,1.033401093,1.062498757,1.144857632,1.096351872,1.215255332,1.537490698,1.717582294,1.99144035,2.263640934,2.521591448,2.708796443,2.95153718,3.250088598,3.660529932,3.719411721,3.734595843,3.713574224,3.509782869,3.557508484,3.571865403
341823,泾县,Jing County,宣城市,Xuancheng City,安徽省,Anhui Province,0.325377477,0.315415595,0.334522733,0.360163445,0.346951213,0.372357198,0.435857262,0.483098464,0.561747933,0.642137745,0.68450836,0.738152141,0.803952806,0.880855602,1.017434794,1.06899613,1.063482442,1.062060408,0.971053195,0.986571387,0.941354253
341824,绩溪县,Jixi County,宣城市,Xuancheng City,安徽省,Anhui Province,0.211616979,0.200420326,0.209317152,0.22134281,0.214313928,0.228230879,0.26126193,0.283077951,0.348056332,0.381348324,0.412337479,0.454337314,0.50437862,0.666676124,0.785970181,0.828707223,0.816045527,0.786265845,0.710309507,0.715706246,0.680278197
341825,旌德县,Jingde County,宣城市,Xuancheng City,安徽省,Anhui Province,0.08644301,0.086635533,0.088483274,0.093158366,0.08970469,0.095960711,0.108964315,0.120376396,0.14263333,0.155124742,0.186888796,0.19767761,0.21529907,0.270614072,0.382529524,0.421591229,0.437800272,0.422159734,0.387066188,0.390482015,0.37570314
341881,宁国市,Ningguo City,宣城市,Xuancheng City,安徽省,Anhui Province,0.778174196,0.734932169,0.753856508,0.805783187,0.783258071,0.892175256,1.111940871,1.233118501,1.428400448,1.586094281,1.889434467,2.058241471,2.242354128,2.415808533,2.630115813,2.689136846,2.711525734,2.666725909,2.518112182,2.551439707,2.428924466
110101,东城区,Dongcheng District ,北京市,Beijing City,北京市,Beijing City,0.601037501,0.579020796,0.577606247,0.606095221,0.5642881,0.600642938,0.68024665,0.727929506,0.80413319,0.872499284,0.867996561,0.877495805,0.967079729,1.003591658,0.884000138,0.906412968,0.721529479,0.718472998,0.663097008,0.685369532,0.60110171
110102,西城区,Xicheng District,北京市,Beijing City,北京市,Beijing City,0.747632014,0.720245381,0.71848582,0.753923324,0.701919344,0.747141216,0.846160467,0.905473288,1.000263236,1.085303988,1.07970304,1.091519172,1.202952833,1.248370111,1.099609928,1.127489301,0.897512279,0.895615994,0.827068975,0.858053385,0.750802886
110105,朝阳区,Chaoyang District,北京市,Beijing City,北京市,Beijing City,6.146099591,5.990420233,6.170141931,6.572618459,6.188631017,6.610161741,7.561493997,8.109765157,8.977285826,9.793069781,9.808634778,9.920929425,10.99569812,11.51374568,10.19115606,10.45796332,8.326620185,8.269302312,7.608198266,7.755882669,6.781196086
110106,丰台区,Fengtai District,北京市,Beijing City,北京市,Beijing City,2.980455915,2.87310369,2.894835624,3.048476942,2.858423047,3.058325948,3.468050243,3.72841942,4.146082441,4.581091728,4.579340744,4.629456464,5.102079664,5.33733589,4.70132013,4.820667209,3.837382764,3.898801241,3.633651462,3.805309806,3.341873892
110107,石景山区,Shijingshan District,北京市,Beijing City,北京市,Beijing City,0.968620748,0.941689372,0.961622878,1.010058138,0.943476221,1.004858594,1.138033345,1.21780541,1.346759651,1.461838024,1.466247385,1.482584998,1.633942737,1.695631965,1.493574482,1.531442384,1.219069966,1.227120241,1.170987895,1.250202825,1.104879515
110108,海淀区,Haidian District,北京市,Beijing City,北京市,Beijing City,3.541404304,3.451836273,3.617250738,3.823619129,3.615863022,3.92695111,4.44739323,4.792957443,5.318993487,5.798855786,5.810118679,5.87384947,6.473513287,6.802842806,5.997765662,6.155697558,4.900103386,4.984992936,4.699703401,4.970413617,4.364323762
110109,门头沟区,Mentougou District,北京市,Beijing City,北京市,Beijing City,0.931124465,0.897496645,0.905654395,0.951731404,0.887206577,0.966091363,1.09773999,1.175895415,1.30740022,1.479354602,1.540992734,1.557857162,1.716899469,1.803201271,1.589792184,1.641830159,1.311012,1.324138603,1.244306999,1.320930069,1.170574298
110111,房山区,Fangshan District,北京市,Beijing City,北京市,Beijing City,3.916367139,3.797404185,3.826461695,4.029371713,3.810793804,4.129357914,4.706083345,5.111811582,5.662821466,6.211291568,6.229067077,6.298547539,6.943334001,7.237282931,6.412117809,6.590631406,5.246322608,5.390377165,5.030473707,5.31624693,4.703858257
110112,通州区,Tongzhou District,北京市,Beijing City,北京市,Beijing City,5.982651696,5.925187925,6.147907876,6.503129194,6.361559526,7.159081818,8.315668233,9.259693284,10.53191664,12.34788434,13.34528511,14.03338114,15.50263946,16.41331112,14.91403717,15.70393929,12.61150207,12.5246884,11.52337996,11.74706281,10.27080215
110113,顺义区,Shunyi District,北京市,Beijing City,北京市,Beijing City,4.044512682,4.010201773,4.205207322,4.435848714,4.280612568,4.628647962,5.302808754,5.795657088,6.548875641,7.311795892,7.590613367,7.778220654,8.63584387,9.221986593,8.159877166,8.406314791,6.696085673,7.098409727,6.975397998,7.815832975,7.141325493
110114,昌平区,Changping District,北京市,Beijing City,北京市,Beijing City,3.788221596,3.75676609,4.008359266,4.276757517,4.253179945,4.663428846,5.346262373,5.789376627,6.440803983,7.059470315,7.112473566,7.194679392,7.932717377,8.3317923,7.347746958,7.587580396,6.039921233,6.175195197,5.877867795,6.365585497,5.760568035
110115,大兴区,Daxing District,北京市,Beijing City,北京市,Beijing City,3.289201908,3.187064195,3.237546748,3.432628882,3.436567898,3.819618698,4.412743202,4.972916787,5.539539722,6.45608936,6.603081855,6.685536729,7.368547421,7.742159305,6.832483562,7.012781929,5.585119426,5.914638403,5.648508057,6.432021669,5.928677748
110116,怀柔区,Huairou District,北京市,Beijing City,北京市,Beijing City,1.359938345,1.352777806,1.415983459,1.511165237,1.497559012,1.610185491,1.842772035,2.014457645,2.227476954,2.450294157,2.527372102,2.566678869,2.828712218,2.968979469,2.634252942,2.7022446,2.152137953,2.173014348,2.030734743,2.093955775,1.884540068
110117,平谷区,Pinggu District,北京市,Beijing City,北京市,Beijing City,1.39364511,1.354411015,1.392120184,1.470336523,1.49334581,1.65981552,1.925164611,2.114099564,2.347156309,2.569001542,2.611622639,2.779683077,3.100046517,3.278366113,2.895331462,2.969942473,2.364394759,2.407594715,2.293064516,2.473233158,2.248231208
110228,密云县,Miyun County,北京市,Beijing City,北京市,Beijing City,1.661105302,1.615052034,1.653753676,1.764383715,1.831806319,2.023569746,2.33419296,2.517498361,2.785446923,3.037316655,3.079249125,3.139882948,3.467334637,3.623220654,3.201585368,3.324717352,2.656143114,2.703952219,2.531203778,2.634568192,2.35881809
110229,延庆县,Yanqing County,北京市,Beijing City,北京市,Beijing City,1.103746982,1.11500172,1.216451982,1.337592921,1.396442179,1.520891303,1.730921292,1.874475847,2.079378756,2.278023683,2.289022291,2.319896824,2.556896545,2.685402798,2.369507587,2.433945158,1.937486824,1.953091479,1.832695208,1.891839947,1.674859108
350102,鼓楼区,Gulou District,福州市,Fuzhou City,福建省,Fujian Province,0.518638657,0.480628769,0.468895929,0.488827553,0.464075597,0.494650674,0.563342212,0.612269866,0.70427922,0.771848421,0.788843373,0.830268909,0.908531489,0.996699793,1.140378077,1.138539154,1.151227294,1.069790472,0.923067575,0.913961033,0.878861222
350103,台江区,Taijiang District,福州市,Fuzhou City,福建省,Fujian Province,0.271499479,0.251601879,0.242218106,0.252514208,0.239548982,0.255204292,0.290066668,0.31525967,0.362635574,0.397427168,0.406177922,0.42750806,0.467805707,0.513203843,0.587184241,0.586237374,0.592770537,0.55631805,0.482534903,0.478968784,0.460687544
350104,仓山区,Cangshan District,福州市,Fuzhou City,福建省,Fujian Province,1.082068834,1.0031305,0.992358118,1.039291474,1.019209851,1.138385958,1.350286225,1.50542956,1.732358945,1.932496792,1.979749985,2.115267809,2.314656603,2.557849543,2.958864727,2.954093394,2.987014483,2.830721937,2.539025431,2.549734702,2.472113509
350105,马尾区,Mawei District,福州市,Fuzhou City,福建省,Fujian Province,0.674099285,0.635983523,0.707141332,0.780564904,0.750309474,0.800821959,0.921273006,1.001896145,1.155605694,1.32456551,1.369013574,1.460085414,1.597715584,1.753755919,2.030076919,2.027368901,2.049962362,2.027146996,1.935240639,1.971756874,1.955715892
350111,晋安区,Jin'an District,福州市,Fuzhou City,福建省,Fujian Province,1.648773246,1.562043501,1.674377938,1.759559932,1.709545413,1.825947932,2.09945021,2.281792617,2.624865796,2.895486017,2.972368099,3.163105943,3.461265767,3.797163791,4.390427271,4.398335684,4.455358287,4.220979718,3.746111218,3.752679885,3.705682884
350121,闽侯县,Minhou County,福州市,Fuzhou City,福建省,Fujian Province,1.551070105,1.448561708,1.580668859,1.672708687,1.657313797,1.977371608,2.541896329,2.780459505,3.198470257,3.606560481,3.771792084,4.152788133,4.544914106,5.340488805,6.240071792,6.305798822,6.399805778,6.563893185,6.035707348,6.271492589,6.174543698
350122,连江县,Lianjiang County,福州市,Fuzhou City,福建省,Fujian Province,0.937740602,0.889648707,0.959758575,1.083874301,1.049601256,1.12607509,1.332935397,1.457980926,1.686176701,1.899713364,1.96799375,2.182703958,2.388449399,2.642021905,3.175553557,3.329930089,3.467121445,3.602503543,3.439004272,3.616201634,3.677572438
350123,罗源县,Luoyuan County,福州市,Fuzhou City,福建省,Fujian Province,0.549940334,0.529055759,0.628271471,0.685674133,0.664104197,0.721909296,0.856347326,0.95459959,1.116770626,1.271843623,1.381945432,1.516179091,1.659096748,1.825549993,2.154708403,2.242294325,2.279578735,2.578426744,2.411456548,2.419816573,2.397353719
350124,闽清县,Minqing County,福州市,Fuzhou City,福建省,Fujian Province,0.708151318,0.668268183,0.688679942,0.722704678,0.686868861,0.769921681,0.883073199,0.959770275,1.104000536,1.209919371,1.236951866,1.30789007,1.431625377,1.572537775,1.804607235,1.808767121,1.836359086,1.882531533,1.716178662,1.814633027,1.866872319
350125,永泰县,Yongtai County,福州市,Fuzhou City,福建省,Fujian Province,0.44464097,0.418608239,0.457094661,0.483467869,0.463382257,0.498959477,0.572437404,0.623523709,0.71897357,0.805398713,0.838611435,0.897086377,0.986160608,1.089289391,1.301265992,1.32914407,1.398286504,1.400283457,1.238645366,1.232797767,1.229584815
350128,平潭县,Pingtan County,福州市,Fuzhou City,福建省,Fujian Province,0.204181229,0.193343846,0.201906844,0.213534688,0.209504247,0.227997274,0.268937837,0.292751985,0.338319923,0.375954981,0.409312918,0.459060753,0.502558278,0.628817058,0.931337088,1.084807798,1.222714334,1.266535417,1.171836573,1.221681034,1.287100647
350181,福清市,Fuqing City,福州市,Fuzhou City,福建省,Fujian Province,3.15099178,2.922368563,2.891310682,3.019694754,2.868463281,3.060481769,3.532432721,3.846532968,4.436819138,4.959499952,5.129637234,5.695364248,6.232219109,6.9996746,8.613735052,8.76556374,8.876402795,9.077257059,8.380552538,8.606422355,8.894189736
350182,长乐市,Changle City,福州市,Fuzhou City,福建省,Fujian Province,1.752370008,1.633166849,1.7146892,1.797686776,1.709660969,1.830502953,2.120299189,2.343992909,2.725801988,3.177883614,3.304873615,3.780136389,4.136458568,4.575758139,5.424302079,5.573072804,5.646618323,6.357017567,6.322796794,7.150825928,8.1573338
350203,思明区,Siming District,厦门市,Xiamen City,福建省,Fujian Province,0.983186969,0.96137891,0.993059183,1.037464309,0.98696954,1.05430273,1.198746331,1.30346871,1.501622658,1.645881444,1.687215669,1.775818573,1.943210296,2.131788851,2.439094789,2.435161613,2.462299609,2.326060956,2.079970705,2.081401276,2.059132231
350205,海沧区,Haicang District,厦门市,Xiamen City,福建省,Fujian Province,1.089796027,1.031774033,1.199289264,1.328227172,1.280945714,1.378570991,1.650987272,1.815518546,2.128931472,2.457990215,2.716474049,2.862633563,3.132470343,3.43720316,3.934389341,3.942467547,3.986403304,3.916113134,3.556802429,3.591754898,3.596860071
